"","age","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","admin.","blue-collar","entrepreneur","housemaid","management","retired","self-employed","services","student","technician","unemployed","unknown"
"18663",53,"1","3","0",-187,"1","0","1",31,"7",27,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18664",39,"3","3","0",572,"1","0","1",31,"7",153,20,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18665",40,"2","2","0",-125,"0","1","1",31,"7",369,5,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"18666",32,"3","3","0",127,"1","0","1",31,"7",88,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18667",54,"2","1","0",198,"1","0","1",31,"7",69,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18668",36,"3","3","0",62,"0","0","0",31,"7",43,34,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18669",41,"2","2","0",284,"1","0","1",31,"7",8,23,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18670",50,"1","3","0",813,"1","0","1",31,"7",7,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18671",30,"3","2","0",12,"0","1","1",31,"7",106,31,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18672",49,"2","3","0",403,"0","0","1",31,"7",255,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18673",42,"2","2","0",1812,"1","0","1",31,"7",84,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18674",51,"2","3","0",1990,"0","0","0",31,"7",251,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18675",37,"2","1","0",67,"0","0","1",31,"7",138,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18676",25,"3","2","0",-7,"0","1","1",31,"7",30,36,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18677",31,"3","-1","0",6145,"1","0","1",31,"7",70,13,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18678",42,"3","3","0",270,"1","0","1",31,"7",68,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18679",41,"2","3","0",-499,"0","0","1",31,"7",21,17,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18680",47,"1","3","0",94,"1","0","1",31,"7",9,19,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18681",49,"2","2","0",969,"0","1","0",31,"7",56,9,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18682",46,"2","2","0",2297,"0","0","0",31,"7",16,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18683",33,"2","-1","0",-923,"1","0","0",31,"7",237,9,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18684",33,"3","2","0",608,"0","0","1",31,"7",58,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18685",34,"3","3","0",1,"0","0","1",31,"7",36,6,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18686",45,"1","2","0",72,"1","0","1",31,"7",115,5,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18687",37,"2","2","0",-426,"1","1","1",31,"7",56,30,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18688",45,"2","2","0",-405,"0","0","1",31,"7",189,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18689",58,"2","-1","0",1496,"0","0","0",31,"7",114,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18690",35,"3","3","0",66,"0","0","1",31,"7",213,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18691",35,"2","2","0",0,"0","0","1",31,"7",122,9,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18692",30,"3","3","0",3137,"1","0","1",31,"7",368,7,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18693",44,"2","1","0",292,"0","0","1",31,"7",99,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18694",31,"3","2","0",4,"1","0","0",31,"7",21,24,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18695",40,"2","1","0",57,"1","0","1",31,"7",1007,9,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"18696",42,"1","3","0",5331,"0","1","1",31,"7",135,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18697",42,"2","2","0",0,"0","0","1",31,"7",58,36,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18698",33,"2","2","0",0,"1","1","1",31,"7",35,29,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18699",39,"3","2","0",2,"1","1","0",31,"7",14,29,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18700",35,"2","3","0",1078,"1","0","1",31,"7",48,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18701",28,"3","2","0",189,"1","0","1",31,"7",68,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18702",39,"3","1","0",554,"0","0","0",31,"7",22,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18703",48,"2","2","0",10655,"0","0","0",31,"7",5,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18704",37,"2","2","0",4153,"1","0","1",31,"7",35,16,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18705",44,"2","1","0",0,"0","0","0",31,"7",21,38,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"18706",35,"2","2","0",181,"1","0","1",31,"7",5,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18707",45,"3","-1","0",1077,"1","0","0",31,"7",6,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18708",37,"3","2","0",48,"0","0","1",31,"7",40,10,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18709",59,"2","-1","0",1471,"0","0","0",31,"7",7,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18710",29,"2","3","0",0,"1","1","1",31,"7",46,28,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18711",36,"2","1","0",856,"1","0","1",31,"7",39,10,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18712",41,"2","2","0",1293,"0","0","0",31,"7",350,15,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18713",54,"2","3","0",368,"0","0","0",31,"7",7,4,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18714",35,"2","2","0",280,"1","1","1",31,"7",65,50,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18715",46,"2","2","0",499,"1","0","1",31,"7",37,10,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18716",61,"1","2","0",410,"0","1","1",31,"7",470,4,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18717",58,"1","1","0",8218,"1","0","1",31,"7",124,10,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18718",34,"2","2","0",699,"1","1","1",31,"7",576,10,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18719",37,"2","2","0",298,"1","0","1",31,"7",10,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18720",31,"1","3","0",-547,"1","1","1",31,"7",101,10,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18721",28,"3","1","0",-30,"1","0","1",31,"7",108,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18722",35,"3","2","0",2383,"1","0","1",31,"7",67,6,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18723",38,"3","2","0",902,"1","0","0",31,"7",58,13,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18724",54,"2","2","0",812,"0","0","1",31,"7",113,6,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18725",30,"2","3","0",702,"0","1","1",31,"7",40,29,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18726",59,"2","3","0",2194,"1","0","0",31,"7",16,9,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18727",50,"1","2","0",2725,"0","0","1",31,"7",71,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18728",59,"2","2","0",4196,"0","0","0",31,"7",10,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18729",42,"2","1","0",-466,"0","1","0",31,"7",94,15,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18730",57,"1","3","0",0,"1","0","1",31,"7",24,16,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18731",44,"2","2","0",5181,"1","1","1",31,"7",18,7,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18732",32,"2","1","0",-109,"1","0","1",31,"7",77,5,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18733",43,"1","1","0",-97,"1","1","1",31,"7",747,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18734",35,"3","2","0",0,"0","0","1",31,"7",299,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18735",57,"2","1","0",23,"1","0","0",31,"7",25,8,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18736",38,"3","3","0",1515,"1","0","0",31,"7",42,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18737",48,"2","1","0",3644,"1","1","0",31,"7",1039,9,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"18738",41,"2","2","0",0,"1","0","1",31,"7",40,10,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18739",53,"2","1","0",-294,"1","1","1",31,"7",10,22,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18740",43,"3","1","1",-39,"1","0","1",31,"7",9,23,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18741",37,"2","3","0",4439,"1","0","1",31,"7",70,29,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18742",35,"3","-1","0",2298,"0","0","1",31,"7",92,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18743",42,"2","2","0",372,"1","0","0",31,"7",130,8,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18744",43,"2","2","0",642,"0","0","1",31,"7",644,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18745",49,"2","1","0",371,"1","0","1",31,"7",18,44,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18746",31,"3","2","0",712,"0","0","1",31,"7",38,25,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18747",35,"2","2","0",-12,"0","0","1",31,"7",83,4,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18748",60,"1","2","0",935,"0","0","1",31,"7",8,17,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18749",54,"2","1","0",235,"0","1","1",31,"7",28,5,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18750",42,"3","2","0",1064,"1","0","1",31,"7",14,35,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18751",51,"2","2","0",7,"1","0","1",31,"7",8,30,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18752",43,"2","2","0",5048,"0","0","0",31,"7",214,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18753",56,"2","3","1",-736,"0","0","1",31,"7",258,8,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18754",47,"2","2","0",737,"0","1","1",31,"7",120,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18755",47,"2","2","0",3285,"0","0","1",31,"7",248,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18756",37,"2","2","0",5132,"0","0","1",31,"7",536,8,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18757",33,"2","1","0",2064,"1","0","1",31,"7",18,15,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18758",35,"2","2","0",377,"0","1","1",31,"7",30,13,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18759",39,"2","2","0",315,"1","0","1",31,"7",90,13,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"18760",54,"2","3","0",1197,"1","1","1",31,"7",11,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18761",43,"2","3","0",1076,"0","0","1",31,"7",78,23,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"18762",45,"3","1","0",1811,"0","0","0",31,"7",50,7,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18763",33,"2","2","0",249,"1","0","1",31,"7",61,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18764",41,"2","-1","0",1402,"0","0","1",31,"7",33,14,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18765",31,"2","3","0",1186,"0","1","0",31,"7",9,16,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18766",46,"1","3","0",4917,"1","1","1",31,"7",5,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18767",42,"2","2","0",649,"1","0","0",31,"7",29,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18768",44,"1","2","0",12,"1","1","1",31,"7",5,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18769",54,"2","-1","0",24,"0","0","1",31,"7",12,10,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18770",49,"2","3","0",4374,"1","0","1",31,"7",68,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18771",50,"2","2","0",9585,"1","0","0",31,"7",182,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18772",40,"2","2","0",341,"0","0","1",31,"7",1142,5,-1,0,"-1","1",1,0,0,0,0,0,0,0,0,0,0,0
"18773",36,"2","3","0",1594,"1","0","1",31,"7",544,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18774",50,"2","3","0",52,"0","0","1",31,"7",22,8,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"18775",60,"2","2","0",0,"0","0","0",31,"7",576,20,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18776",28,"2","1","1",44,"1","0","1",31,"7",6,13,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18777",35,"3","3","0",2340,"0","0","1",31,"7",420,9,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18778",32,"3","2","0",-122,"1","1","1",31,"7",55,17,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18779",41,"2","2","0",188,"0","1","0",31,"7",15,25,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18780",42,"2","2","0",247,"1","0","1",31,"7",76,5,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18781",58,"2","1","0",1183,"0","0","1",31,"7",1721,5,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,0,1,0
"18782",49,"2","2","0",1060,"0","1","1",31,"7",137,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18783",26,"3","1","0",36,"0","1","1",31,"7",34,32,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18784",56,"2","2","0",2796,"0","0","0",31,"7",39,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18785",53,"2","1","0",0,"0","0","1",31,"7",85,3,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18786",56,"2","1","0",2163,"0","0","0",31,"7",31,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18787",50,"2","2","0",4440,"0","1","1",31,"7",12,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18788",26,"3","2","0",-14,"0","0","1",31,"7",9,31,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18789",35,"2","2","0",-215,"0","1","1",31,"7",57,34,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18790",36,"2","2","0",306,"0","0","1",31,"7",43,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18791",41,"1","2","0",1281,"0","0","1",31,"7",45,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18792",33,"3","3","0",-75,"1","1","1",31,"7",22,8,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18793",48,"2","2","0",4259,"0","0","1",31,"7",84,7,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18794",36,"2","2","0",1550,"0","0","1",31,"7",17,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18795",58,"2","2","0",-27,"0","1","0",31,"7",77,13,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18796",49,"2","2","0",199,"1","0","1",31,"7",28,25,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18797",37,"2","2","0",2066,"1","1","1",31,"7",34,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18798",38,"2","3","0",14190,"1","0","1",31,"7",48,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18799",56,"2","3","0",-6,"0","0","0",31,"7",29,16,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18800",29,"2","3","1",53,"1","0","1",31,"7",27,17,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18801",46,"3","1","0",259,"0","1","1",31,"7",652,7,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18802",36,"2","-1","0",-742,"1","1","1",31,"7",110,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18803",44,"3","2","0",4492,"0","1","1",31,"7",19,13,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18804",42,"2","-1","0",-7,"0","0","0",31,"7",41,6,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"18805",44,"1","2","0",611,"0","0","1",31,"7",6,10,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18806",49,"2","2","0",8973,"0","0","1",31,"7",9,10,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18807",34,"3","2","0",188,"1","0","1",31,"7",12,5,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"18808",26,"3","2","0",-32,"1","1","1",31,"7",14,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18809",28,"2","2","0",-42,"1","1","1",31,"7",143,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18810",54,"2","2","0",991,"0","0","0",31,"7",11,6,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"18811",48,"2","2","0",0,"0","0","0",31,"7",35,11,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18812",49,"2","2","0",388,"0","0","0",31,"7",1032,4,-1,0,"-1","1",0,0,0,0,0,0,0,1,0,0,0,0
"18813",47,"2","2","0",-1091,"1","1","1",31,"7",153,4,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18814",50,"2","2","0",1138,"1","1","1",31,"7",73,8,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18815",48,"2","2","0",1811,"1","0","0",31,"7",135,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18816",38,"2","2","0",47,"1","1","1",31,"7",50,11,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18817",57,"3","-1","0",411,"0","1","1",31,"7",45,29,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18818",28,"2","2","0",144,"1","1","1",31,"7",7,22,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18819",37,"2","2","0",102,"1","0","1",31,"7",107,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18820",26,"3","3","0",2053,"0","0","1",31,"7",127,4,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18821",39,"1","2","0",-328,"0","1","1",31,"7",16,27,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18822",50,"2","2","0",297,"1","0","1",31,"7",29,10,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18823",50,"3","2","0",588,"0","0","1",31,"7",649,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"18824",58,"2","2","0",6878,"0","0","1",4,"8",148,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18825",51,"1","2","0",1063,"0","1","1",4,"8",78,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18826",56,"2","3","0",3480,"0","0","1",4,"8",124,1,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"18827",47,"2","3","0",0,"0","0","1",4,"8",491,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18828",32,"2","3","0",1570,"0","0","1",4,"8",156,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18829",36,"2","3","0",3007,"1","0","1",4,"8",160,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18830",53,"1","2","1",-63,"0","1","1",4,"8",531,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18831",45,"2","2","0",1098,"0","0","1",4,"8",75,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18832",41,"2","3","0",3348,"0","0","1",4,"8",74,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18833",41,"2","3","0",1254,"0","0","1",4,"8",272,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18834",30,"3","3","0",663,"0","0","1",4,"8",222,1,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18835",35,"2","3","0",303,"0","0","1",4,"8",311,1,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"18836",52,"2","3","0",1415,"0","0","1",4,"8",163,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18837",36,"2","3","0",0,"0","1","1",4,"8",89,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18838",40,"2","3","0",1213,"0","0","1",4,"8",53,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18839",38,"2","2","0",0,"1","0","1",4,"8",71,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18840",37,"2","3","0",0,"0","0","1",4,"8",96,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18841",49,"2","2","0",324,"0","0","1",4,"8",227,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18842",45,"2","2","0",2433,"0","0","1",4,"8",81,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18843",53,"2","2","0",769,"0","0","1",4,"8",59,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18844",31,"2","2","0",6699,"0","0","1",4,"8",436,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18845",50,"2","-1","0",1533,"0","0","1",4,"8",157,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,0,1
"18846",45,"1","2","0",1950,"0","0","1",4,"8",498,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18847",42,"2","2","0",0,"0","0","1",4,"8",240,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18848",51,"2","3","0",1700,"0","0","1",4,"8",147,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18849",38,"2","2","0",1919,"0","0","1",4,"8",846,1,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"18850",52,"2","-1","0",1571,"0","0","1",4,"8",164,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,0,1
"18851",57,"2","1","0",6997,"0","0","1",4,"8",117,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18852",50,"1","2","0",1591,"0","0","1",4,"8",209,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18853",60,"2","2","0",5207,"0","0","1",4,"8",160,1,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"18854",35,"3","3","0",211,"0","0","1",4,"8",53,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18855",46,"2","2","0",231,"0","1","1",4,"8",243,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18856",48,"1","3","0",907,"0","1","1",4,"8",103,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18857",52,"2","-1","0",742,"0","0","1",4,"8",629,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18858",43,"1","3","0",36,"0","0","1",4,"8",79,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18859",42,"2","3","0",1619,"0","0","1",4,"8",148,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18860",48,"2","2","0",2262,"0","0","1",4,"8",70,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"18861",50,"2","3","1",37,"0","0","1",4,"8",869,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18862",55,"2","2","0",181,"0","0","1",4,"8",68,1,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"18863",57,"2","2","0",0,"1","0","1",4,"8",157,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18864",36,"2","2","0",432,"1","1","-1",4,"8",94,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18865",31,"3","3","0",387,"0","0","1",4,"8",149,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"18866",52,"2","2","0",-397,"0","1","1",4,"8",151,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18867",42,"2","3","0",255,"0","0","1",4,"8",302,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"18868",45,"2","-1","0",0,"0","0","1",4,"8",408,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18869",56,"2","1","0",136,"0","0","1",4,"8",270,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"18870",31,"3","2","0",2305,"0","0","1",4,"8",139,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
